date,fundlabel,nav
2006-01-10,TAIL10,1101987.35
2006-01-11,TAIL10,1104008.35
2006-01-12,TAIL10,1103062.35
2006-01-13,TAIL10,1103320.35
2006-01-17,TAIL10,1102245.35
2006-01-18,TAIL10,1099579.35
2006-01-19,TAIL10,1103578.35
2006-01-20,TAIL10,1086537.4500000002
2006-01-23,TAIL10,1090837.4500000002
2006-01-24,TAIL10,1091942.4500000002
2006-01-25,TAIL10,1092877.4500000002
2006-01-26,TAIL10,1097764.9500000002
2006-01-27,TAIL10,1105032.4500000002
2006-01-30,TAIL10,1103969.9500000002
2006-01-31,TAIL10,1098529.9500000002
2006-02-01,TAIL10,1105032.4500000002
2006-02-02,TAIL10,1094917.4500000002
2006-02-03,TAIL10,1091049.9500000002
2006-02-06,TAIL10,1094067.4500000002
2006-02-07,TAIL10,1086247.4500000002
2006-02-08,TAIL10,1094237.4500000002
2006-02-09,TAIL10,1093302.4500000002
2006-02-10,TAIL10,1094832.4500000002
2006-02-13,TAIL10,1092877.4500000002
2006-02-14,TAIL10,1103842.4500000002
2006-02-15,TAIL10,1106817.4500000002
2006-02-16,TAIL10,1114339.9500000002
2006-02-17,TAIL10,1112429.5750000002
2006-02-21,TAIL10,1109922.0750000002
2006-02-22,TAIL10,1115555.0750000002
2006-02-23,TAIL10,1114996.0750000002
2006-02-24,TAIL10,1116974.0750000002
2006-02-27,TAIL10,1116974.0750000002
2006-02-28,TAIL10,1108976.0750000002
2006-03-01,TAIL10,1117490.0750000002
2006-03-02,TAIL10,1117834.0750000004
2006-03-03,TAIL10,1113319.0750000002
2006-03-06,TAIL10,1109535.0750000002
2006-03-07,TAIL10,1108030.0750000002
2006-03-08,TAIL10,1110137.0750000002
2006-03-09,TAIL10,1102956.0750000002
2006-03-10,TAIL10,1112717.0750000002
2006-03-13,TAIL10,1113921.0750000002
2006-03-14,TAIL10,1125101.0750000002
2006-03-15,TAIL10,1129444.0750000002
2006-03-16,TAIL10,1131981.0750000002
2006-03-17,TAIL10,1133400.0750000002
2006-03-20,TAIL10,1132239.0750000002
2006-03-21,TAIL10,1126262.0750000002
2006-03-22,TAIL10,1132411.0750000002
2006-03-23,TAIL10,1130519.0750000004
2006-03-24,TAIL10,1131809.0750000002
2006-03-27,TAIL10,1130605.0750000002
2006-03-28,TAIL10,1124370.0750000002
2006-03-29,TAIL10,1130691.0750000002
2006-03-30,TAIL10,1129358.0750000002
2006-03-31,TAIL10,1129401.0750000002
2006-04-03,TAIL10,1128971.0750000002
2006-04-04,TAIL10,1135249.0750000002
2006-04-05,TAIL10,1138689.0750000002
2006-04-06,TAIL10,1138130.0750000002
2006-04-07,TAIL10,1127982.0750000002
2006-04-10,TAIL10,1129487.0750000002
2006-04-11,TAIL10,1121317.075
2006-04-12,TAIL10,1123381.0750000002
2006-04-13,TAIL10,1121704.0750000002
2006-04-17,TAIL10,1121489.0750000002
2006-04-18,TAIL10,1137098.0750000002
2006-04-19,TAIL10,1139248.0750000002
2006-04-20,TAIL10,1140796.0750000002
2006-04-21,TAIL10,1141875.375
2006-04-24,TAIL10,1140456.375
2006-04-25,TAIL10,1136845.875
2006-04-26,TAIL10,1136454.375
2006-04-27,TAIL10,1141935.375
2006-04-28,TAIL10,1145328.375
2006-05-01,TAIL10,1137106.875
2006-05-02,TAIL10,1144762.875
2006-05-03,TAIL10,1141369.8749999998
2006-05-04,TAIL10,1145241.3750000002
2006-05-05,TAIL10,1153810.875
2006-05-08,TAIL10,1152853.8750000002
2006-05-09,TAIL10,1154680.875
2006-05-10,TAIL10,1155376.875
2006-05-11,TAIL10,1142326.875
2006-05-12,TAIL10,1127884.875
2006-05-15,TAIL10,1130799.375
2006-05-16,TAIL10,1128928.875
2006-05-17,TAIL10,1109484.375
2006-05-18,TAIL10,1106091.375
2006-05-19,TAIL10,1116742.35
2006-05-22,TAIL10,1110478.35
2006-05-23,TAIL10,1104450.35
2006-05-24,TAIL10,1112810.35
2006-05-25,TAIL10,1123018.35
2006-05-26,TAIL10,1126758.35
2006-05-30,TAIL10,1113734.35
2006-05-31,TAIL10,1123502.35
2006-06-01,TAIL10,1130058.35
2006-06-02,TAIL10,1131774.35
2006-06-05,TAIL10,1122050.35
2006-06-06,TAIL10,1120862.35
2006-06-07,TAIL10,1114922.35
2006-06-08,TAIL10,1114834.35
2006-06-09,TAIL10,1112634.35
2006-06-12,TAIL10,1104846.35
2006-06-13,TAIL10,1096574.35
2006-06-14,TAIL10,1104714.35
2006-06-15,TAIL10,1115230.35
2006-06-16,TAIL10,1109978.9500000002
2006-06-19,TAIL10,1104874.9500000002
2006-06-20,TAIL10,1107945.4500000002
2006-06-21,TAIL10,1112128.4500000002
2006-06-22,TAIL10,1109680.9500000002
2006-06-23,TAIL10,1109947.9500000002
2006-06-26,TAIL10,1113730.4500000002
2006-06-27,TAIL10,1107900.9500000002
2006-06-28,TAIL10,1113151.9500000002
2006-06-29,TAIL10,1124454.9500000002
2006-06-30,TAIL10,1126101.4500000002
2006-07-03,TAIL10,1126279.4500000002
2006-07-05,TAIL10,1125789.9500000002
2006-07-06,TAIL10,1127080.4500000002
2006-07-07,TAIL10,1124810.9500000002
2006-07-10,TAIL10,1126724.4500000002
2006-07-11,TAIL10,1130373.4500000002
2006-07-12,TAIL10,1123164.4500000002
2006-07-13,TAIL10,1110036.9500000002
2006-07-14,TAIL10,1109102.4500000002
2006-07-17,TAIL10,1109502.9500000002
2006-07-18,TAIL10,1113997.4500000002
2006-07-19,TAIL10,1126190.4500000002
2006-07-20,TAIL10,1120093.9500000002
2006-07-21,TAIL10,1114157.6500000001
2006-07-24,TAIL10,1131156.6500000001
2006-07-25,TAIL10,1134236.6500000001
2006-07-26,TAIL10,1135292.6500000001
2006-07-27,TAIL10,1135776.6500000001
2006-07-28,TAIL10,1141012.6500000001
2006-07-31,TAIL10,1141628.6500000001
2006-08-01,TAIL10,1138944.6500000001
2006-08-02,TAIL10,1142992.6500000001
2006-08-03,TAIL10,1143784.6500000001
2006-08-04,TAIL10,1143388.6500000001
2006-08-07,TAIL10,1142948.6500000001
2006-08-08,TAIL10,1141936.6500000001
2006-08-09,TAIL10,1141232.6500000001
2006-08-10,TAIL10,1143344.6500000001
2006-08-11,TAIL10,1142376.6500000001
2006-08-14,TAIL10,1143036.6500000001
2006-08-15,TAIL10,1148712.6500000001
2006-08-16,TAIL10,1151088.6500000001
2006-08-17,TAIL10,1152232.6500000001
2006-08-18,TAIL10,1152391.05
2006-08-21,TAIL10,1152611.05
2006-08-22,TAIL10,1152523.05
2006-08-23,TAIL10,1150015.05
2006-08-24,TAIL10,1149267.05
2006-08-25,TAIL10,1150455.05
2006-08-28,TAIL10,1155911.05
2006-08-29,TAIL10,1157011.05
2006-08-30,TAIL10,1158155.05
2006-08-31,TAIL10,1157759.0499999998
2006-09-01,TAIL10,1163743.05
2006-09-05,TAIL10,1166383.05
2006-09-06,TAIL10,1157935.05
2006-09-07,TAIL10,1153535.05
2006-09-08,TAIL10,1156571.05
2006-09-11,TAIL10,1157055.05
2006-09-12,TAIL10,1166559.05
2006-09-13,TAIL10,1170783.05
2006-09-14,TAIL10,1168231.05
2006-09-15,TAIL10,1173658.45
2006-09-18,TAIL10,1175902.4499999997
2006-09-19,TAIL10,1173218.45
2006-09-20,TAIL10,1178938.45
2006-09-21,TAIL10,1173086.45
2006-09-22,TAIL10,1170446.45
2006-09-25,TAIL10,1179554.45
2006-09-26,TAIL10,1186814.45
2006-09-27,TAIL10,1187782.45
2006-09-28,TAIL10,1187342.45
2006-09-29,TAIL10,1187254.45
2006-10-02,TAIL10,1184614.45
2006-10-03,TAIL10,1186198.4500000002
2006-10-04,TAIL10,1195306.45
2006-10-05,TAIL10,1196274.45
2006-10-06,TAIL10,1196318.45
2006-10-09,TAIL10,1197682.45
2006-10-10,TAIL10,1198826.45
2006-10-11,TAIL10,1198738.4500000002
2006-10-12,TAIL10,1203534.45
2006-10-13,TAIL10,1205954.45
2006-10-16,TAIL10,1206702.45
2006-10-17,TAIL10,1205998.45
2006-10-18,TAIL10,1207582.45
2006-10-19,TAIL10,1209298.45
2006-10-20,TAIL10,1209465.65
2006-10-23,TAIL10,1208805.65
2006-10-24,TAIL10,1212807.65
2006-10-25,TAIL10,1215156.65
2006-10-26,TAIL10,1217592.65
2006-10-27,TAIL10,1212416.15
2006-10-30,TAIL10,1212633.65
2006-10-31,TAIL10,1212459.65
2006-11-01,TAIL10,1205456.1500000001
2006-11-02,TAIL10,1204977.65
2006-11-03,TAIL10,1203324.65
2006-11-06,TAIL10,1215635.15
2006-11-07,TAIL10,1219376.1500000001
2006-11-08,TAIL10,1221551.15
2006-11-09,TAIL10,1216505.15
2006-11-10,TAIL10,1217462.15
2006-11-13,TAIL10,1219985.15
2006-11-14,TAIL10,1227728.15
2006-11-15,TAIL10,1230773.15
2006-11-16,TAIL10,1234340.15
2006-11-17,TAIL10,1235560.325
2006-11-20,TAIL10,1236691.325
2006-11-21,TAIL10,1238344.3249999997
2006-11-22,TAIL10,1239475.325
2006-11-24,TAIL10,1236908.825
2006-11-27,TAIL10,1220987.825
2006-11-28,TAIL10,1225772.825
2006-11-29,TAIL10,1237517.825
2006-11-30,TAIL10,1236299.825
2006-12-01,TAIL10,1236430.325
2006-12-04,TAIL10,1245304.325
2006-12-05,TAIL10,1250176.325
2006-12-06,TAIL10,1249349.825
2006-12-07,TAIL10,1245260.825
2006-12-08,TAIL10,1246870.325
2006-12-11,TAIL10,1250219.825
2006-12-12,TAIL10,1248827.825
2006-12-13,TAIL10,1249697.825
2006-12-14,TAIL10,1258615.325
2006-12-15,TAIL10,1261170.95
2006-12-18,TAIL10,1257995.45
2006-12-19,TAIL10,1259931.45
2006-12-20,TAIL10,1259447.4499999997
2006-12-21,TAIL10,1256191.45
2006-12-22,TAIL10,1249195.45
2006-12-26,TAIL10,1256059.45
2006-12-27,TAIL10,1262483.45
2006-12-28,TAIL10,1260503.45
2006-12-29,TAIL10,1256631.45
2007-01-03,TAIL10,1254651.45
2007-01-04,TAIL10,1256191.45
2007-01-05,TAIL10,1247347.45
2007-01-08,TAIL10,1252627.45
2007-01-09,TAIL10,1251351.45
2007-01-10,TAIL10,1254827.45
2007-01-11,TAIL10,1259843.45
2007-01-12,TAIL10,1268907.45
2007-01-16,TAIL10,1266003.45
2007-01-17,TAIL10,1266531.45
2007-01-18,TAIL10,1262307.45
2007-01-19,TAIL10,1265246.65
2007-01-22,TAIL10,1261814.65
2007-01-23,TAIL10,1267270.65
2007-01-24,TAIL10,1275630.65
2007-01-25,TAIL10,1260978.65
2007-01-26,TAIL10,1259614.65
2007-01-29,TAIL10,1259350.65
2007-01-30,TAIL10,1265422.65
2007-01-31,TAIL10,1273210.65
2007-02-01,TAIL10,1279238.6500000001
2007-02-02,TAIL10,1281218.65
2007-02-05,TAIL10,1281790.65
2007-02-06,TAIL10,1282142.6499999997
2007-02-07,TAIL10,1285178.65
2007-02-08,TAIL10,1283726.65
2007-02-09,TAIL10,1275542.65
2007-02-12,TAIL10,1271010.65
2007-02-13,TAIL10,1281878.65
2007-02-14,TAIL10,1288918.6500000001
2007-02-15,TAIL10,1291470.65
2007-02-16,TAIL10,1290410.25
2007-02-20,TAIL10,1292918.25
2007-02-21,TAIL10,1292390.25
2007-02-22,TAIL10,1291422.25
2007-02-23,TAIL10,1287066.25
2007-02-26,TAIL10,1286362.25
2007-02-27,TAIL10,1238666.25
2007-02-28,TAIL10,1251030.25
2007-03-01,TAIL10,1247334.25
2007-03-02,TAIL10,1232462.25
2007-03-05,TAIL10,1221726.25
2007-03-06,TAIL10,1240866.25
2007-03-07,TAIL10,1238534.25
2007-03-08,TAIL10,1250678.25
2007-03-09,TAIL10,1251030.25
2007-03-12,TAIL10,1252878.25
2007-03-13,TAIL10,1228766.25
2007-03-14,TAIL10,1238930.25
2007-03-15,TAIL10,1240602.25
2007-03-16,TAIL10,1238028.25
2007-03-19,TAIL10,1259940.25
2007-03-20,TAIL10,1264516.25
2007-03-21,TAIL10,1273052.25
2007-03-22,TAIL10,1271864.25
2007-03-23,TAIL10,1272172.2499999998
2007-03-26,TAIL10,1272040.25
2007-03-27,TAIL10,1273008.2500000002
2007-03-28,TAIL10,1270676.25
2007-03-29,TAIL10,1269796.25
2007-03-30,TAIL10,1271600.25
2007-04-02,TAIL10,1272348.25
2007-04-03,TAIL10,1278112.25
2007-04-04,TAIL10,1278860.25
2007-04-05,TAIL10,1279212.25
2007-04-09,TAIL10,1280532.25
2007-04-10,TAIL10,1281148.2500000002
2007-04-11,TAIL10,1281896.25
2007-04-12,TAIL10,1282468.25
2007-04-13,TAIL10,1284316.25
2007-04-16,TAIL10,1284140.25
2007-04-17,TAIL10,1284052.25
2007-04-18,TAIL10,1284756.25
2007-04-19,TAIL10,1284404.25
2007-04-20,TAIL10,1284859.65
2007-04-23,TAIL10,1284639.65
2007-04-24,TAIL10,1285585.65
2007-04-25,TAIL10,1294701.65
2007-04-26,TAIL10,1296378.65
2007-04-27,TAIL10,1295991.65
2007-04-30,TAIL10,1287262.65
2007-05-01,TAIL10,1290960.65
2007-05-02,TAIL10,1297367.65
2007-05-03,TAIL10,1302613.65
2007-05-04,TAIL10,1306440.65
2007-05-07,TAIL10,1307128.65
2007-05-08,TAIL10,1305408.65
2007-05-09,TAIL10,1308289.65
2007-05-10,TAIL10,1301366.65
2007-05-11,TAIL10,1307644.6500000001
2007-05-14,TAIL10,1306311.65
2007-05-15,TAIL10,1307085.65
2007-05-16,TAIL10,1314868.65
2007-05-17,TAIL10,1312718.65
2007-05-18,TAIL10,1324070.65
2007-05-21,TAIL10,1323167.65
2007-05-22,TAIL10,1322780.65
2007-05-23,TAIL10,1322952.65
2007-05-24,TAIL10,1313449.65
2007-05-25,TAIL10,1318437.65
2007-05-29,TAIL10,1322092.65
2007-05-30,TAIL10,1332111.65
2007-05-31,TAIL10,1330305.65
2007-06-01,TAIL10,1332756.65
2007-06-04,TAIL10,1336583.65
2007-06-05,TAIL10,1332627.65
2007-06-06,TAIL10,1321017.65
2007-06-07,TAIL10,1300033.65
2007-06-08,TAIL10,1310912.65
2007-06-11,TAIL10,1317018.65
2007-06-12,TAIL10,1305193.65
2007-06-13,TAIL10,1321017.6499999997
2007-06-14,TAIL10,1326564.6500000001
2007-06-15,TAIL10,1335414.0499999998
2007-06-18,TAIL10,1334941.0499999996
2007-06-19,TAIL10,1338247.0499999998
2007-06-20,TAIL10,1320586.0499999996
2007-06-21,TAIL10,1328111.5499999998
2007-06-22,TAIL10,1315670.5499999998
2007-06-25,TAIL10,1310059.0499999998
2007-06-26,TAIL10,1297748.5499999998
2007-06-27,TAIL10,1315888.0499999998
2007-06-28,TAIL10,1315496.5499999998
2007-06-29,TAIL10,1317236.5499999998
2007-07-02,TAIL10,1328633.5499999998
2007-07-03,TAIL10,1333636.0499999998
2007-07-05,TAIL10,1332896.5499999998
2007-07-06,TAIL10,1338986.5499999998
2007-07-09,TAIL10,1339378.0499999998
2007-07-10,TAIL10,1322804.5499999998
2007-07-11,TAIL10,1331678.5499999998
2007-07-12,TAIL10,1349948.5499999996
2007-07-13,TAIL10,1352428.0499999998
2007-07-16,TAIL10,1353994.0499999998
2007-07-17,TAIL10,1353733.0499999998
2007-07-18,TAIL10,1352167.0499999998
2007-07-19,TAIL10,1356517.0499999998
2007-07-20,TAIL10,1345180.95
2007-07-23,TAIL10,1349269.95
2007-07-24,TAIL10,1331913.45
2007-07-25,TAIL10,1333305.4500000002
2007-07-26,TAIL10,1307944.95
2007-07-27,TAIL10,1296547.9500000002
2007-07-30,TAIL10,1306509.45
2007-07-31,TAIL10,1301854.95
2007-08-01,TAIL10,1295416.95
2007-08-02,TAIL10,1310380.95
2007-08-03,TAIL10,1286890.95
2007-08-06,TAIL10,1304377.95
2007-08-07,TAIL10,1312729.95
2007-08-08,TAIL10,1328694.45
2007-08-09,TAIL10,1303333.9499999997
2007-08-10,TAIL10,1300462.95
2007-08-13,TAIL10,1301941.95
2007-08-14,TAIL10,1281322.95
2007-08-15,TAIL10,1268533.95
2007-08-16,TAIL10,1276885.95
2007-08-17,TAIL10,1306459.425
2007-08-20,TAIL10,1305676.4249999998
2007-08-21,TAIL10,1306486.425
2007-08-22,TAIL10,1309816.425
2007-08-23,TAIL10,1309996.425
2007-08-24,TAIL10,1313911.425
2007-08-27,TAIL10,1310491.425
2007-08-28,TAIL10,1300321.425
2007-08-29,TAIL10,1309501.425
2007-08-30,TAIL10,1308241.425
2007-08-31,TAIL10,1313101.425
2007-09-04,TAIL10,1318411.425
2007-09-05,TAIL10,1318951.425
2007-09-06,TAIL10,1320661.425
2007-09-07,TAIL10,1316746.425
2007-09-10,TAIL10,1318276.425
2007-09-11,TAIL10,1322551.425
2007-09-12,TAIL10,1324846.425
2007-09-13,TAIL10,1327681.425
2007-09-14,TAIL10,1328716.425
2007-09-17,TAIL10,1324441.425
2007-09-18,TAIL10,1333306.425
2007-09-19,TAIL10,1332181.4250000003
2007-09-20,TAIL10,1332136.425
2007-09-21,TAIL10,1337383.425
2007-09-24,TAIL10,1338733.425
2007-09-25,TAIL10,1337413.4249999998
2007-09-26,TAIL10,1342033.425
2007-09-27,TAIL10,1347533.425
2007-09-28,TAIL10,1344717.425
2007-10-01,TAIL10,1353737.425
2007-10-02,TAIL10,1353781.425
2007-10-03,TAIL10,1354353.425
2007-10-04,TAIL10,1355277.425
2007-10-05,TAIL10,1363549.425
2007-10-08,TAIL10,1359853.425
2007-10-09,TAIL10,1366365.425
2007-10-10,TAIL10,1366233.425
2007-10-11,TAIL10,1364341.425
2007-10-12,TAIL10,1369533.425
2007-10-15,TAIL10,1365529.425
2007-10-16,TAIL10,1359853.425
2007-10-17,TAIL10,1361613.425
2007-10-18,TAIL10,1358665.425
2007-10-19,TAIL10,1334662.985
2007-10-22,TAIL10,1340866.985
2007-10-23,TAIL10,1347906.985
2007-10-24,TAIL10,1347026.985
2007-10-25,TAIL10,1348786.985
2007-10-26,TAIL10,1355078.985
2007-10-29,TAIL10,1357234.985
2007-10-30,TAIL10,1353714.985
2007-10-31,TAIL10,1359830.985
2007-11-01,TAIL10,1349358.985
2007-11-02,TAIL10,1352834.985
2007-11-05,TAIL10,1349842.985
2007-11-06,TAIL10,1358730.985
2007-11-07,TAIL10,1338446.985
2007-11-08,TAIL10,1335718.985
2007-11-09,TAIL10,1327226.9849999999
2007-11-12,TAIL10,1317502.985
2007-11-13,TAIL10,1342670.985
2007-11-14,TAIL10,1342626.985
2007-11-15,TAIL10,1332814.985
2007-11-16,TAIL10,1332781.545
2007-11-19,TAIL10,1324201.5450000002
2007-11-20,TAIL10,1322637.545
2007-11-21,TAIL10,1309757.5450000002
2007-11-23,TAIL10,1319095.5450000002
2007-11-26,TAIL10,1306077.5450000002
2007-11-27,TAIL10,1317439.5450000002
2007-11-28,TAIL10,1342877.5450000002
2007-11-29,TAIL10,1343245.5450000002
2007-11-30,TAIL10,1354009.5450000002
2007-12-03,TAIL10,1350605.5450000002
2007-12-04,TAIL10,1344947.5450000004
2007-12-05,TAIL10,1355619.5450000002
2007-12-06,TAIL10,1362657.5450000002
2007-12-07,TAIL10,1363853.5450000002
2007-12-10,TAIL10,1367303.5450000002
2007-12-11,TAIL10,1357183.5450000002
2007-12-12,TAIL10,1364543.5450000002
2007-12-13,TAIL10,1359253.5450000002
2007-12-14,TAIL10,1355205.5450000002
2007-12-17,TAIL10,1351019.5450000002
2007-12-18,TAIL10,1356861.5450000002
2007-12-19,TAIL10,1357643.5450000002
2007-12-20,TAIL10,1362335.5450000002
2007-12-21,TAIL10,1375208.185
2007-12-24,TAIL10,1372954.185
2007-12-26,TAIL10,1374702.185
2007-12-27,TAIL10,1364076.185
2007-12-28,TAIL10,1361592.185
2007-12-31,TAIL10,1355244.185
2008-01-02,TAIL10,1345538.185
2008-01-03,TAIL10,1344342.1850000003
2008-01-04,TAIL10,1313614.185
2008-01-07,TAIL10,1311728.185
2008-01-08,TAIL10,1293282.185
2008-01-09,TAIL10,1305242.185
2008-01-10,TAIL10,1313706.185
2008-01-11,TAIL10,1303632.185
2008-01-14,TAIL10,1312878.185
2008-01-15,TAIL10,1277320.185
2008-01-16,TAIL10,1264808.185
2008-01-17,TAIL10,1234816.185
2008-01-18,TAIL10,1219154.105
2008-01-22,TAIL10,1202502.105
2008-01-23,TAIL10,1214917.6050000002
2008-01-24,TAIL10,1219381.605
2008-01-25,TAIL10,1213941.105
2008-01-28,TAIL10,1220032.605
2008-01-29,TAIL10,1222171.605
2008-01-30,TAIL10,1219288.605
2008-01-31,TAIL10,1230030.105
2008-02-01,TAIL10,1232866.605
2008-02-04,TAIL10,1231843.605
2008-02-05,TAIL10,1227519.105
2008-02-06,TAIL10,1226635.605
2008-02-07,TAIL10,1232959.605
2008-02-08,TAIL10,1228681.605
2008-02-11,TAIL10,1230634.605
2008-02-12,TAIL10,1235656.605
2008-02-13,TAIL10,1237656.105
2008-02-14,TAIL10,1238679.105
2008-02-15,TAIL10,1246027.965
2008-02-19,TAIL10,1246167.465
2008-02-20,TAIL10,1249943.965
2008-02-21,TAIL10,1243528.465
2008-02-22,TAIL10,1250535.465
2008-02-25,TAIL10,1259453.465
2008-02-26,TAIL10,1263366.4650000003
2008-02-27,TAIL10,1265277.465
2008-02-28,TAIL10,1259498.965
2008-02-29,TAIL10,1246986.465
2008-03-03,TAIL10,1245894.465
2008-03-04,TAIL10,1241571.965
2008-03-05,TAIL10,1247304.965
2008-03-06,TAIL10,1231015.965
2008-03-07,TAIL10,1221597.465
2008-03-10,TAIL10,1210449.965
2008-03-11,TAIL10,1244392.965
2008-03-12,TAIL10,1236111.9650000003
2008-03-13,TAIL10,1237840.965
2008-03-14,TAIL10,1222871.4650000003
2008-03-17,TAIL10,1214999.965
2008-03-18,TAIL10,1253037.965
2008-03-19,TAIL10,1234519.465
2008-03-20,TAIL10,1252829.5750000002
2008-03-24,TAIL10,1263431.0750000002
2008-03-25,TAIL10,1265041.0750000002
2008-03-26,TAIL10,1259383.0750000002
2008-03-27,TAIL10,1259475.0750000002
2008-03-28,TAIL10,1253173.0750000002
2008-03-31,TAIL10,1257175.0750000002
2008-04-01,TAIL10,1269411.0750000004
2008-04-02,TAIL10,1271205.0750000002
2008-04-03,TAIL10,1274885.0750000002
2008-04-04,TAIL10,1274839.075
2008-04-07,TAIL10,1275253.0750000002
2008-04-08,TAIL10,1276357.0750000002
2008-04-09,TAIL10,1275529.0750000002
2008-04-10,TAIL10,1275161.0750000002
2008-04-11,TAIL10,1267203.0750000002
2008-04-14,TAIL10,1266467.0750000002
2008-04-15,TAIL10,1266375.0750000002
2008-04-16,TAIL10,1280175.0750000002
2008-04-17,TAIL10,1280451.0750000002
2008-04-18,TAIL10,1283450.735
2008-04-21,TAIL10,1284186.735
2008-04-22,TAIL10,1281288.735
2008-04-23,TAIL10,1279632.735
2008-04-24,TAIL10,1283036.735
2008-04-25,TAIL10,1289660.735
2008-04-28,TAIL10,1290902.735
2008-04-29,TAIL10,1288556.735
2008-04-30,TAIL10,1283864.735
2008-05-01,TAIL10,1300654.735
2008-05-02,TAIL10,1303322.735
2008-05-05,TAIL10,1300838.735
2008-05-06,TAIL10,1306496.735
2008-05-07,TAIL10,1294306.735
2008-05-08,TAIL10,1290994.735
2008-05-09,TAIL10,1290902.735
2008-05-12,TAIL10,1301482.735
2008-05-13,TAIL10,1302126.735
2008-05-14,TAIL10,1303644.735
2008-05-15,TAIL10,1315512.735
2008-05-16,TAIL10,1319747.0350000001
2008-05-19,TAIL10,1322967.0350000001
2008-05-20,TAIL10,1313399.035
2008-05-21,TAIL10,1290123.0350000001
2008-05-22,TAIL10,1291595.0350000001
2008-05-23,TAIL10,1270297.035
2008-05-27,TAIL10,1279773.0350000001
2008-05-28,TAIL10,1285477.0350000001
2008-05-29,TAIL10,1292331.0350000001
2008-05-30,TAIL10,1295597.0350000001
2008-06-02,TAIL10,1282165.0350000001
2008-06-03,TAIL10,1274437.0350000001
2008-06-04,TAIL10,1274161.0350000001
2008-06-05,TAIL10,1301255.0350000001
2008-06-06,TAIL10,1257923.0350000001
2008-06-09,TAIL10,1261787.0350000001
2008-06-10,TAIL10,1254381.0350000001
2008-06-11,TAIL10,1230875.0350000001
2008-06-12,TAIL10,1235705.0350000001
2008-06-13,TAIL10,1255577.0350000001
2008-06-16,TAIL10,1255623.0350000001
2008-06-17,TAIL10,1246653.0350000001
2008-06-18,TAIL10,1230139.0350000001
2008-06-19,TAIL10,1230921.0350000001
2008-06-20,TAIL10,1200256.5150000001
2008-06-23,TAIL10,1199336.5150000001
2008-06-24,TAIL10,1198426.5150000001
2008-06-25,TAIL10,1201065.5150000001
2008-06-26,TAIL10,1182865.5150000001
2008-06-27,TAIL10,1177587.5150000001
2008-06-30,TAIL10,1181500.5150000001
2008-07-01,TAIL10,1185186.0150000001
2008-07-02,TAIL10,1169989.0150000001
2008-07-03,TAIL10,1171172.0150000001
2008-07-07,TAIL10,1159615.0150000001
2008-07-08,TAIL10,1175403.5150000001
2008-07-09,TAIL10,1157021.5150000001
2008-07-10,TAIL10,1162982.0150000001
2008-07-11,TAIL10,1150879.0150000001
2008-07-14,TAIL10,1141779.0150000001
2008-07-15,TAIL10,1124216.0150000001
2008-07-16,TAIL10,1148285.5150000001
2008-07-17,TAIL10,1162845.5150000001
2008-07-18,TAIL10,1175529.0950000002
2008-07-21,TAIL10,1173800.0950000002
2008-07-22,TAIL10,1180775.0950000002
2008-07-23,TAIL10,1183890.5950000002
2008-07-24,TAIL10,1172870.0950000002
2008-07-25,TAIL10,1171242.5950000002
2008-07-28,TAIL10,1161245.0950000002
2008-07-29,TAIL10,1176636.5950000002
2008-07-30,TAIL10,1187610.5950000002
2008-07-31,TAIL10,1181007.5950000002
2008-08-01,TAIL10,1179798.5950000002
2008-08-04,TAIL10,1171149.5950000002
2008-08-05,TAIL10,1189703.0950000004
2008-08-06,TAIL10,1193795.0950000002
2008-08-07,TAIL10,1185936.5950000002
2008-08-08,TAIL10,1197236.0950000002
2008-08-11,TAIL10,1202490.5950000002
2008-08-12,TAIL10,1200956.0950000002
2008-08-13,TAIL10,1197561.5950000002
2008-08-14,TAIL10,1204397.0950000002
2008-08-15,TAIL10,1210934.0650000002
2008-08-18,TAIL10,1213119.5650000002
2008-08-19,TAIL10,1202591.5650000004
2008-08-20,TAIL10,1208607.5650000004
2008-08-21,TAIL10,1211004.5650000004
2008-08-22,TAIL10,1226655.5650000004
2008-08-25,TAIL10,1212132.5650000004
2008-08-26,TAIL10,1214999.5650000004
2008-08-27,TAIL10,1223553.5650000004
2008-08-28,TAIL10,1229710.5650000004
2008-08-29,TAIL10,1223365.5650000004
2008-09-02,TAIL10,1219088.5650000004
2008-09-03,TAIL10,1219088.5650000004
2008-09-04,TAIL10,1193050.5650000004
2008-09-05,TAIL10,1195165.5650000004
2008-09-08,TAIL10,1217490.5650000004
2008-09-09,TAIL10,1185389.5650000004
2008-09-10,TAIL10,1191922.5650000004
2008-09-11,TAIL10,1209782.5650000004
2008-09-12,TAIL10,1210816.5650000004
2008-09-15,TAIL10,1167623.5650000004
2008-09-16,TAIL10,1191828.5650000004
2008-09-17,TAIL10,1143183.5650000004
2008-09-18,TAIL10,1183697.5650000004
2008-09-19,TAIL10,1221872.8450000004
2008-09-22,TAIL10,1226525.8450000004
2008-09-23,TAIL10,1212775.8450000004
2008-09-24,TAIL10,1214975.8450000004
2008-09-25,TAIL10,1223225.8450000004
2008-09-26,TAIL10,1220825.8450000004
2008-09-29,TAIL10,1175025.8450000004
2008-09-30,TAIL10,1202975.8450000004
2008-10-01,TAIL10,1201525.8450000004
2008-10-02,TAIL10,1180025.8450000004
2008-10-03,TAIL10,1174775.8450000004
